,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gra_x,gra_y,gra_z,att_yaw,att_pitch,att_roll,labelrunning,labelexercising,labeljogging,labelsitting,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2018-06-13 17:55:03.297164032,0.18631499999999995,-0.06940199999999999,-0.2563624,0.08553459999999999,-0.0908206,-0.03774420000000002,25.1010346,35.8784906,-1.9950193999999999,0.7606352000000001,0.5844272,-0.24841,-1.4521154000000005,-0.630516,1.2583833999999998,1,0,0,0,0.24333129309400994,0.05464923368205314,-0.09300833906901854,0.08284016996777889,0.31020070995294335,-0.07148000909202,0.017875206204151
2018-06-13 17:55:04.297164032,-0.5501976,-0.8710575999999999,-0.4341140000000001,0.2028148,-0.007849200000000004,0.06791980000000003,5.8907594,40.490078,3.0284363999999995,0.38123640000000003,0.8341248,-0.1455536,-1.09067,-1.0203088,1.5054838,1,0,0,0,-0.07467246882980118,0.03467262517446568,-0.11298480308718364,0.17523683043607136,0.16611208844455086,-0.13862251637814188,0.10511809221034298
2018-06-13 17:55:05.297164032,-0.021750599999999967,-0.2657798000000001,-0.20040820000000004,-0.0919508,0.12133920000000002,0.2815326,-0.8159909999999997,44.08950900000001,-1.0383057999999994,0.3074174000000001,0.9074726,-0.112496,-1.240688,-1.1608698,1.5219403999999999,1,0,0,0,-0.15353245738632884,0.0633975598249872,-0.0005297501513889362,0.25076525318677606,0.16988289688613178,0.1139578125722185,-0.04114819598366947
2018-06-13 17:55:06.297164032,0.04785880000000002,0.161023,0.518762,0.36017780000000005,0.5245029999999999,-0.10729599999999996,-9.1214508,42.62543400000001,-0.8799497999999994,0.17018160000000002,0.9542938,-0.04509659999999999,-0.33927339999999984,-1.2855134,0.07748039999999998,1,0,0,0,-0.2996678564861008,0.1151303087694699,0.16768866096830395,-0.18912919911061732,0.034350505390409215,-0.18421890356106427,-0.0770104944099869
2018-06-13 17:55:07.297164032,0.8566431999999999,-0.5934860000000001,0.7860218000000001,0.1901246,-0.1165086,0.174974,-13.6295534,40.30187640000001,1.1222531999999998,0.057775599999999996,0.9713852,-0.057417399999999987,-0.6362416,-1.3401908000000002,-0.32650460000000003,1,0,0,0,-0.32851785784420523,0.23644390627466816,-0.008868703229961337,-0.26571178891452535,0.046244685237472785,0.13812015992851295,-0.1922050319641444
2018-06-13 17:55:08.297164032,-1.3025072000000002,1.5196321999999998,0.4864319999999999,-0.11454460000000002,0.31438140000000003,0.8453571999999999,-9.0967802,41.818856200000006,2.7572938,0.130731,0.9600601999999998,-0.08809420000000001,-1.5411151999999997,-1.301662,1.0807076,1,0,0,0,-0.27842369226022945,0.11705803783613927,0.4620790035562151,0.3598500271367841,0.07431308624990451,0.2609089047475137,0.28831242846031496
2018-06-13 17:55:09.297164032,-0.5310602,1.0692787999999998,-0.8951129999999999,0.21158160000000004,0.7912148,0.13400740000000005,-12.604467800000002,40.15486679999999,6.963543799999999,0.046063,0.966802,0.0367202,-0.5447272000000001,-1.3184428,-0.3811658000000001,1,0,0,0,-0.3767946041835603,0.1885949289056378,0.256430609921164,0.1057645826159694,-0.15650654667249203,-0.26461428461761366,0.10983650209485249
2018-06-13 17:55:10.297164032,-0.7929818000000002,0.3365866000000001,-0.16348579999999996,-0.1554918,1.3132144,-0.3382949999999999,-7.414349399999999,41.68519660000001,5.633789000000001,0.16662159999999998,0.9634702,0.003919800000000001,-0.9091244,-1.3118595999999998,0.5013325999999999,1,0,0,0,-0.3109758995197094,0.10920842209242182,0.2542870279236136,0.3540246075929417,-0.06534859700258333,-0.30152628979314344,-0.1292889786163237
2018-06-13 17:55:11.297164032,0.015831999999999985,-0.9606814,-0.6114383999999998,0.062016399999999985,-0.3723276,0.06794099999999999,-8.443990800000002,40.4399116,7.297137599999999,0.10366700000000002,0.9710734000000001,-0.0173184,-0.9226764000000001,-1.3341264,0.3419116,1,0,0,0,-0.31128474671210105,0.19332616202878541,-0.24701560487107005,0.07584930519810093,0.008977263702247842,0.01158824192843846,0.04329465370867458
2018-06-13 17:55:12.297164032,-0.3082172,0.8906955999999999,-0.11901540000000002,0.5041836,-0.2010154,0.12614619999999999,-10.056128,39.2793358,8.064099,0.0852086,0.959527,0.046278200000000005,-0.2969182,-1.2886788,1.0490526000000002,1,0,0,0,-0.34049335782691253,0.030865984498986903,0.05866821007793378,-0.19220385126732575,0.12935249038411537,-0.12015182361267755,0.2735402509687106
2018-06-13 17:55:13.297164032,0.1845526,0.14154380000000008,0.8917947999999999,-0.040641400000000036,0.6603241999999999,0.12196939999999998,-8.617489599999999,40.80298859999999,6.925189200000001,0.1396616,0.9591434,0.011713000000000005,-0.4164296,-1.3020272,-0.2834988,1,0,0,0,-0.32472043368086206,0.14501273907952497,0.2530572997808737,-0.018791208761865682,-0.03538711854279709,0.034114405145342516,-0.21063811555006579
2018-06-13 17:55:14.297164032,-0.5200326000000001,-1.5197316,-0.7921874000000001,-0.3181614,0.05421860000000005,0.2264902000000001,-8.9946716,40.9245262,3.7460814,0.13184239999999994,0.9626272,-0.021412200000000003,-1.0141238000000001,-1.2979034,0.44700159999999994,1,0,0,0,-0.2776283112658796,0.177718563875661,-0.1838263775440903,0.4528218504480022,-0.12320936635584082,0.08733098633740413,-0.04352709680165937
2018-06-13 17:55:15.297164032,0.11169320000000013,-0.7065154,-0.6700860000000001,0.30094459999999995,0.07754440000000005,0.3024356,-9.7883758,40.7688316,6.6295592,0.12749180000000002,0.9589943999999999,0.04474139999999999,-0.5137146,-1.2915188,0.8804709999999999,1,0,0,0,-0.3226403174573644,0.07387889314527393,-0.06611964764034785,0.026413556249819656,0.049364534396029836,-0.09072990397086525,0.008707683733275129
2018-06-13 17:55:16.297164032,0.12953340000000005,1.2241834000000005,1.1648022,0.23356259999999995,0.4999656,0.11783939999999996,-11.1700408,41.441433,5.609551999999999,0.13941420000000002,0.9578194,0.01265380000000001,-0.4894629999999999,-1.2918922000000002,-0.2876588,1,0,0,0,-0.3407694327718445,0.15743378895845359,0.36461729467386383,-0.23248786629321483,0.056223007192550446,-0.005805374010867787,-0.0460731199234777
2018-06-13 17:55:17.297164032,-1.1973885000000002,-0.4539699,-0.31774220000000003,-0.272219,1.0599747000000002,0.32673670000000005,-9.6625062,42.47897800000001,8.321218799999999,0.1828942,0.9543193999999999,0.04972510000000002,-0.8381332,-1.2700003999999998,0.6609186000000001,1,0,0,0,-0.30923766839394173,0.07699856735348329,0.2531855918594298,0.5639016172917583,-0.13802307692608037,-0.08091088913004596,-0.04475053346612838
2018-06-13 17:55:18.297164032,1.012294,0.245386625,0.3701,-0.04506925000000001,-0.8533305,0.03404687499999999,-12.641719750000002,38.144325375,8.23225,0.07009362500000002,0.965080125,-0.013143999999999992,-0.6771262499999999,-1.3114217499999998,-0.24840049999999994,1,0,0,0,-0.3161476590546853,0.25763475959307425,-0.2049395231494462,-0.2506384708151627,0.07878591408241775,0.29909453168674704,-0.026570213215606334
2018-06-13 17:55:19.297164032,0.5423948000000001,0.6023394,0.3578926,0.47766720000000007,-0.2996864,-0.4235974,-14.780243000000002,33.8348304,8.689441,0.0686064,0.9584602,0.082069,-0.29847539999999995,-1.2966932000000002,-1.1888055999999998,1,0,0,0,-0.38026003336228603,0.2893788246738167,-0.06665611500084315,-0.5122039091051604,-0.0037693357918259472,-0.19114391950311357,0.059741762811423266
2018-06-13 17:55:20.297164032,0.05653460000000001,2.2576668000000004,-0.22287369999999995,-0.030949000000000008,1.3462359999999998,0.22809620000000005,-10.3150574,40.54271780000001,-6.824542199999999,0.18899060000000004,0.9543928,0.0405136,-1.2672896,-1.2799006000000002,0.6504467999999999,1,0,0,0,-0.2991869583194719,0.13330112546985035,0.5356241920223879,0.20077465946703826,0.07195336320719925,-0.08253437598677228,-0.1071090572906744
2018-06-13 17:55:21.297164032,-0.6039465999999999,-2.2324754,-0.8036399999999999,-0.1118322,-0.1821278,-0.2875488,-13.4354004,46.5252386,-14.2395082,0.130399,0.9664265999999999,-0.08053600000000001,-1.5071916,-1.3153138,0.3998744,1,0,0,0,-0.26172406737766496,0.28269603469098536,-0.3941977545938152,0.32822343373725993,-0.07054824378072294,-0.06412853304922284,-0.03186873347574744
2018-06-13 17:55:22.297164032,-1.0583948000000003,-0.6808861999999999,-0.9158298,0.5451018,-0.1236822,-0.5452718000000001,-13.6739074,42.0069098,0.10798339999999998,0.0817746,0.975019,0.0246904,-0.6327554,-1.3514924,0.9218948,1,0,0,0,-0.35312965110695965,0.11212389999905067,-0.25053473603213816,-0.02554789419016313,0.023159707633554776,-0.45959760733089716,0.29271352170191844
2018-06-13 17:55:23.297164032,0.942488,1.2450606000000002,0.9164228000000001,0.3200877999999999,-0.3991368,0.07830119999999999,-14.5142424,41.7595982,2.1041626000000004,0.0475724,0.9677618,0.012537199999999995,0.05947640000000001,-1.3361177999999998,-0.9705186,1,0,0,0,-0.3704037626318677,0.22289098823669276,0.09511465521670336,-0.5300888794913727,0.011837646679077822,0.1541008539773163,0.005184755313970777
2018-06-13 17:55:24.297164032,0.12203200000000004,1.0610267999999998,0.6818348000000001,0.16094500000000006,0.17641379999999995,0.5516582,-5.7225188000000005,42.480857,-0.8349978000000001,0.16906000000000002,0.9498861999999999,-0.11056960000000003,-1.1652809999999998,-1.2567908,0.20268779999999992,1,0,0,0,-0.2568145456661152,0.18219192962665287,0.3115699249353525,-0.0761457025613283,0.12098327180192375,0.17881543425598034,0.034770527846273394
2018-06-13 17:55:25.297164032,-1.1325726,-0.00931659999999992,-0.4843088,-0.2936154,1.5070176000000002,0.0799584,-1.1684813999999992,41.3219966,5.759521599999999,0.16337580000000002,0.9573224,-0.08516460000000001,-0.7090565999999999,-1.2826168,0.3495280000000001,1,0,0,0,-0.2630459519492724,0.0726692287013768,0.33285604940426805,0.5604637073456799,-0.19853256896002505,-0.22104488439160655,-0.1242311493006079
2018-06-13 17:55:26.297164032,-0.3994066,-1.453768,-0.42304579999999997,0.19344760000000005,-0.3152842,0.12503720000000001,3.040994200000001,39.916404,10.527923800000002,0.03240380000000001,0.9633402,-0.04184960000000002,0.415328,-1.3098782,-0.3455732,1,0,0,0,-0.30740910292755436,0.07071866901994975,-0.22627839509142675,-0.024777430093392522,-0.20257675980140036,-0.07454653485560982,0.08743235544713898
2018-06-13 17:55:27.297164032,0.2783313999999999,-0.8201500000000002,-0.09648999999999996,0.1912298,-0.32796060000000005,-0.5840282000000001,14.3862396,36.395956,9.124102800000001,0.1585626,0.9519536,-0.0507224,0.5862494,-1.281334,0.68719,1,0,0,0,-0.22484311622947714,-0.07234329014816346,-0.34008384301197564,-0.2014289370376217,0.02864090030364365,-0.18698732012783656,-0.03550183816538043
2018-06-13 17:55:28.297164032,-0.4987323999999999,-0.4938708,0.2485972,0.04094040000000005,-0.531432,0.17716700000000002,17.611926399999994,33.8304756,10.1474486,0.1804064,0.9598348,-0.0491614,0.5480911999999999,-1.3182326000000002,1.6523406000000005,1,0,0,0,-0.20621580183596183,-0.21126742540275154,-0.15607761404015752,0.04015404398969772,0.06831170897099154,0.11940884096479591,0.16841161228957705
2018-06-13 17:55:29.297164032,0.2715618,0.6148746,0.31314980000000003,0.4424159999999999,-0.1958234,-0.11634760000000002,12.432013,34.501113200000006,18.3419066,0.1045654,0.957228,0.08008939999999999,1.2615658,-1.3045572,-0.05741200000000006,1,0,0,0,-0.32303734187098027,-0.10741408331496213,-0.01110169220410902,-0.4244655882547825,-0.02936802071579524,-0.15585911979643305,0.10270370577613484
2018-06-13 17:55:30.297164032,-0.41401279999999996,-0.8094328000000001,0.6254506,0.0004621999999999903,1.6493784000000002,0.34493739999999995,14.849401999999998,38.9612174,17.202789399999997,0.2087874,0.9519154000000001,0.0205502,0.6096410000000001,-1.2643955999999998,0.5945571999999999,1,0,0,0,-0.2718274283500334,-0.1805343315375187,0.42443003745341795,0.23774786087508437,-0.11998730883257677,-0.2177571801003121,-0.3354436336019107
2018-06-13 17:55:31.297164032,-0.0061902000000000346,-2.3952272,-0.4759184000000001,0.14037000000000002,-0.3773472,0.236538,17.791757399999995,41.83353220000001,10.671026800000002,0.141466,0.9598822,-0.05198299999999999,0.6877582,-1.2993064,0.4868962000000001,1,0,0,0,-0.23807818990197083,-0.09037974400781898,-0.35187201047519195,0.03219269586085665,-0.11038094243409763,-0.013741981966219481,-0.05008267659621138
2018-06-13 17:55:32.297164032,-0.33658360000000004,1.8744380000000005,-0.05689760000000006,0.386375,-0.500192,-0.4737214,13.787179600000002,39.294641999999996,14.842345999999996,0.09555539999999996,0.9546078,0.0590762,1.4226547999999997,-1.281765,-1.2527633999999999,1,0,0,0,-0.32843743297722805,0.002396153938520015,-0.04265661317814088,-0.4652620296845474,-0.19076688645434875,-0.2234473303976862,0.3689649480960821
2018-06-13 17:55:33.297164032,-0.5859786,1.9726276000000003,1.2096367999999995,-0.121914,1.3894074000000003,0.19947460000000009,15.7368958,39.573481,15.434485,0.197143,0.9498168,0.0735328,0.791014,-1.2603156,0.7692724,1,0,0,0,-0.28303514867536134,-0.22814484368856025,0.6388413455269378,0.111397505453791,-0.03575679722242912,-0.05719235791348717,-0.09383648206313554
2018-06-13 17:55:34.297164032,0.4141348000000001,-2.5609462000000005,-0.9724956,0.09391779999999997,-0.27781360000000005,-0.21945220000000004,13.6641174,41.007952,11.476739599999998,0.13872679999999998,0.9603058000000001,-0.018032600000000003,0.6609773999999999,-1.2986356,0.5754973999999999,1,0,0,0,-0.24941775338694833,-0.06141095152776955,-0.5093816094173731,0.023250259243270094,-0.09947704481122283,-0.15822009722019023,-0.1656864055580083
2018-06-13 17:55:35.297164032,-0.2976576000000001,1.5404728,-0.21333719999999995,0.378184,-0.3125682,-0.7317820000000002,12.434283599999999,40.668284,16.642926,0.1271594,0.9558479999999999,0.0617352,1.3135414,-1.2902648,-0.029661999999999987,1,0,0,0,-0.31615622670067267,-0.0985350522215025,-0.11860954411465335,-0.37657392548673574,-0.06205394470022748,-0.33134050840818796,0.29358634266057904
2018-06-13 17:55:36.297164032,-1.4996110000000002,1.8998088,0.8578498,-0.239508,0.6688592000000003,-0.17229820000000004,9.7474242,43.5757272,16.607714799999997,0.13978580000000002,0.9576086,0.02432460000000001,0.23242979999999996,-1.3018486,0.2596105999999999,1,0,0,0,-0.30722389146128865,-0.06461908415320863,0.385825056555426,0.20723920430422751,-0.11341756588853978,-0.06799921972877804,0.2043022034338
2018-06-13 17:55:37.297164032,0.6079292000000001,-2.392889,-0.7367857999999999,0.13288599999999998,-0.15791000000000005,0.33981300000000003,16.493744,46.85464560000001,13.3701234,0.161999,0.9558866,-0.0508972,0.7667744000000001,-1.2793688,0.5568358,1,0,0,0,-0.2434112401291178,-0.09853902707716224,-0.329558220206735,0.019641040849262006,-0.08721537154457416,-0.008201021804422259,-0.19594109759779635
2018-06-13 17:55:38.297164032,-0.4149640000000001,1.088177,-0.10320679999999993,0.34008160000000004,-0.2922732,-0.29065280000000004,15.3672578,49.3242944,22.12406600000001,0.09256899999999996,0.9603704,0.08321239999999999,1.3804674,-1.3018306,0.041737800000000026,1,0,0,0,-0.35051491872295887,-0.13356174965088544,-0.05486824047464767,-0.28197124135173846,-0.08588505744180401,-0.21202159691088332,0.2832671336087535
2018-06-13 17:55:39.297164032,-0.25188979999999994,1.6894741999999998,-0.4209471,0.0639302,1.3922666,0.3273908,18.947409200000006,51.659423,18.4674316,0.1521432,0.9605166,0.0178362,0.5970500000000001,-1.3039063999999998,0.6032742000000001,1,0,0,0,-0.31474850635628654,-0.17125517353399086,0.48406953472608405,0.16565283619022325,-0.08290602364349241,-0.22393776801449763,-0.05898685315328538
2018-06-13 17:55:40.297164032,0.4715332,-0.4377248000000001,-0.7386874000000001,-0.06029420000000001,-0.4725858000000001,-0.2436094000000001,24.629577800000003,45.156000399999996,11.1718996,0.16950120000000002,0.9471466,-0.0526096,0.6434821999999999,-1.2690132,0.5759278,1,0,0,0,-0.20695525508857657,-0.09247093336802233,-0.3594052982535215,-0.034625084590731284,-0.028146852767768012,-0.005368715355964197,-0.014142494941651696
2018-06-13 17:55:41.297164032,-1.4712868,0.19710060000000001,-0.5695853999999999,0.3775372,-0.17113879999999998,0.059737399999999975,17.6321044,41.9529426,13.0034852,0.029677399999999993,0.9583584,0.08436379999999999,0.3210542,-1.2866862,-1.0609126,1,0,0,0,-0.34794123586050985,0.0725518882004339,-0.003908054376695634,-0.04029585189709525,-0.2621641576737071,-0.2790871910403642,0.435645369320246
2018-06-13 17:55:42.297164032,0.696553,1.3273578000000001,1.4349610000000002,-0.05664959999999999,1.1910664,0.25195280000000003,17.905737199999994,36.23226380000001,12.6835938,0.12685839999999998,0.9598154000000001,0.030819599999999992,0.2314964,-1.3116004,0.2305392000000001,1,0,0,0,-0.28644321711737497,-0.08719188331045609,0.5267117233344568,-0.11489456545308295,0.05561546021001683,0.050196668942312755,-0.347075784657621
2018-06-13 17:55:43.297164032,-0.1016832,-1.7821539999999998,-0.8742332000000002,-0.024905799999999992,-0.3497562,-0.1057816,17.821350000000006,29.0939432,9.0567502,0.14061020000000002,0.9635437999999998,-0.011784200000000005,0.6628845999999999,-1.3115348,0.6426334,1,0,0,0,-0.21794794514042806,-0.09888043699489253,-0.4065708319020752,0.11320183148036582,-0.13145126295114395,-0.07599667521196005,-0.012013188795305094
2018-06-13 17:55:44.297164032,-1.5849847499999998,-0.4083752500000001,-0.23944324999999994,0.048621249999999984,-0.5302275,0.06948025,12.088310250000005,21.76545125,9.575569000000002,0.099126,0.9612845,0.022465500000000003,1.25728725,-1.30749025,0.8873367499999999,1,0,0,0,-0.2397997817584437,-0.20835263323069594,-0.1604188119393453,0.1354071316314548,-0.2058203394936188,-0.02835120542061276,0.4050012693355297
2018-06-13 17:55:45.297164032,-0.010993399999999957,1.1365336000000001,0.18881500000000007,0.2206216,0.11339959999999998,0.3889172,5.3782106,21.7445792,13.855444400000001,0.102526,0.9565773999999999,0.0659352,0.7177068,-1.3024668,-0.6232188000000001,1,0,0,0,-0.3059381374534419,0.003480213948103814,0.22582822369745442,-0.2032634985757331,-0.1429004229329971,0.003484372004659735,0.12183103942158727
2018-06-13 17:55:46.297164032,0.33272260000000003,-0.7716691999999999,-0.2489014,-0.022626799999999992,0.8237466000000001,-0.16397599999999998,3.2479308,31.974033400000003,15.849255199999998,0.1674082,0.9535786,0.003587799999999999,0.7479214000000001,-1.2759958,0.742513,1,0,0,0,-0.2642671655183828,-0.10964442730694027,0.0054255788195680995,0.08242564371057279,-0.08961933299992596,-0.21006467743119414,-0.2879326743840598
2018-06-13 17:55:47.297164032,0.16821680000000008,0.7924342000000001,0.31446820000000003,0.13158679999999998,-0.53142,-0.2870958,6.138623,38.94326840000001,15.8171936,0.1077838,0.9636406,-0.0223402,0.9864139999999999,-1.309684,-0.3618268,1,0,0,0,-0.2986070983981822,-0.0027928871692812986,-0.12157823770148617,-0.3212446847670598,-0.08035546137915435,0.0007643322751871524,0.13588005544668383
2018-06-13 17:55:48.297164032,-0.28810899999999995,0.368319,-0.2956348000000001,0.3229006,0.8834430000000001,-0.1244068,3.3689117999999993,43.17085640000001,21.725091600000006,0.06907620000000002,0.96096,0.08872879999999997,1.2634481999999998,-1.2954469999999998,-0.014580600000000032,1,0,0,0,-0.3763621446147308,-0.10782761299094136,0.18362251698352203,-0.09497016266608041,-0.1847284063664369,-0.38848635861384034,-0.024702482994754554
2018-06-13 17:55:49.297164032,0.4026472,-0.6934765999999999,-0.5026013,0.3859103,-0.6726437,-0.923416,8.7722567,50.5642799,16.308843900000006,0.05561799999999999,0.9565505999999999,-0.0373703,-0.0949141,-1.2855942,0.3650255,1,0,0,0,-0.30749938726520054,0.0935324739781994,-0.5078129062799991,-0.33839249517019027,0.10107696235886916,-0.3341120345151058,0.06638198442980475
2018-06-13 17:55:50.297164032,-0.3342128,0.4189360000000001,-0.07437069999999993,0.11510130000000005,0.6583128,0.3822345,19.8264603,47.231672499999995,26.8741396,0.1404422,0.9551502,0.07822699999999999,1.1831568,-1.2963787999999998,-0.7920562,1,0,0,0,-0.34495707612906107,-0.09253554419886015,0.25417366932476954,-0.007046113048533938,-0.24571244953156243,-0.14375180841959992,0.011453019387942895
2018-06-13 17:55:51.297164032,0.05573979999999997,-0.5266548000000001,-0.6391926,0.11331280000000002,0.120784,-0.2124064,14.842935199999998,47.7646264,20.8594724,0.06837019999999999,0.9625622,0.07463159999999999,1.3027381999999998,-1.3064088,0.05161699999999998,1,0,0,0,-0.3374056449090848,-0.11393855528849306,-0.17454509177841346,-0.059387930985669024,-0.17917983151184355,-0.214866015993039,-0.03111223239019606
2018-06-13 17:55:52.297164032,0.6544595999999999,-0.995983,-0.17816240000000005,0.010895400000000022,-0.34363900000000003,0.15932120000000002,20.853915399999998,44.5836862,12.4757936,0.18074280000000004,0.9457446,-0.046543400000000006,-0.24705000000000005,-1.2734906,-0.33337540000000004,1,0,0,0,-0.23433859150462102,0.08953780408146232,-0.22068941227919245,-0.07287063329196783,-0.011222626777506527,0.08018048206127504,-0.11179878724502651
2018-06-13 17:55:53.297164032,-0.8951863999999999,1.4419823999999999,0.37216119999999975,-0.011752399999999994,1.209159,0.3338249999999999,17.893136600000005,42.1964164,14.868774400000001,0.188666,0.9571341999999998,0.013956600000000008,0.5563191999999999,-1.280302,0.5607934,1,0,0,0,-0.27778617229801433,-0.1769927937906933,0.5194599620223177,0.1967125488959785,-0.09923803634667651,-0.13389165845148845,0.029591665940151973
2018-06-13 17:55:54.297164032,-0.17789780000000005,-1.1534848,-0.679041,0.1119854,-0.14140020000000006,-0.25646620000000003,12.0541594,39.9366282,16.945782400000002,0.05424400000000001,0.9607118,0.053185799999999984,1.3318325999999998,-1.2979923999999998,0.037992799999999965,1,0,0,0,-0.31135952628499874,-0.09742481458550416,-0.2962284993288223,-0.04127776561055555,-0.22160944808040384,-0.2002174164774649,0.017488605248075904
2018-06-13 17:55:55.297164032,0.7827287999999999,1.167055,0.7183406,0.142473,-0.16990019999999995,0.21044140000000008,18.2941222,38.1969306,13.492382800000001,0.2054122,0.9422604,-0.038868399999999984,-0.154198,-1.2679688,-0.2645106,1,0,0,0,-0.2383599668925658,0.05177555314250706,0.12580957427131764,-0.30642056827574393,0.11109207509854303,0.13064221918939406,-0.019530086584522953
2018-06-13 17:55:56.297164032,-0.9067344,2.6591672,0.7899677999999999,0.1344858,1.1171256,0.17876059999999994,16.1440886,38.59145720000001,16.3798584,0.18397140000000006,0.9618601999999999,0.0183188,0.585483,-1.2999258,0.5763494,1,0,0,0,-0.293687439726973,-0.182282293218973,0.6293378817362429,0.006850502878323131,-0.016802225650253896,-0.16638178558211456,0.14740994488703577
2018-06-13 17:55:57.297164032,0.08564159999999994,-0.018530400000000013,-0.475468,0.1869766,-0.17255440000000002,-0.2069924,11.349340799999998,39.8288414,17.008441199999996,0.06760999999999999,0.9636924,0.0221322,1.2053958,-1.313907,-0.12205419999999995,1,0,0,0,-0.3134005605849683,-0.06899032359814644,-0.16911494013309544,-0.17804411426003905,-0.15568793398889008,-0.15693788997682862,0.06816068521170941
