,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,x,y,z
520,1.5289125037788997e+18,1,0,0,0,30.687393,32.378239,-1.240265
530,1.5289125039804716e+18,1,0,0,0,19.481461,39.329235,3.37793
540,1.5289125041820434e+18,1,0,0,0,21.12323,38.542187,0.22903400000000002
550,1.5289125043836152e+18,1,0,0,0,13.846313,39.576527,-11.655975
560,1.528912504585187e+18,1,0,0,0,13.987213,40.596004,-7.799591
570,1.528912504786759e+18,1,0,0,0,13.502396,41.549305,1.04892
580,1.5289125049883308e+18,1,0,0,0,-4.391296,39.122822,19.545166000000002
590,1.5289125051899026e+18,1,0,0,0,-7.490829,41.605732,14.003662
600,1.5289125053914744e+18,1,0,0,0,1.8509830000000005,45.39542,-0.305695
610,1.5289125055930465e+18,1,0,0,0,6.077483999999999,45.089039,-7.5751649999999975
620,1.528912505794618e+18,1,0,0,0,6.8800050000000015,44.790112,-8.808075
630,1.52891250599619e+18,1,0,0,0,-3.7578120000000004,44.797863,1.8264770000000001
640,1.5289125061977618e+18,1,0,0,0,-15.130614999999999,40.375111,9.670929
650,1.5289125063993336e+18,1,0,0,0,-3.190277,45.075352,-4.357727
660,1.5289125066009057e+18,1,0,0,0,-2.315674,45.089809,-7.851561999999999
670,1.5289125068024773e+18,1,0,0,0,-2.58429,44.899799,-1.3370360000000001
680,1.5289125070040492e+18,1,0,0,0,-19.483566,37.765903,10.55835
690,1.528912507205621e+18,1,0,0,0,-18.033447,40.296307,-1.411774
700,1.5289125074071928e+18,1,0,0,0,-8.439072,42.795315,-5.767853
710,1.528912507608765e+18,1,0,0,0,-9.663467,42.271275,-0.638245
720,1.5289125078103365e+18,1,0,0,0,-21.725739,35.283229999999996,10.769165
730,1.5289125080119084e+18,1,0,0,0,-19.996048000000002,38.043095,4.907196
740,1.5289125082134802e+18,1,0,0,0,-8.323441,43.116467,-3.6589970000000003
750,1.528912508415052e+18,1,0,0,0,-4.832397,43.288876,-5.574523999999999
760,1.528912508616624e+18,1,0,0,0,-14.763214000000001,38.054287,13.444610999999998
770,1.5289125088181957e+18,1,0,0,0,-17.266953,39.965153,5.031586
780,1.5289125090197676e+18,1,0,0,0,-9.021606,43.83231,-3.4033809999999995
790,1.5289125092213394e+18,1,0,0,0,0.400269,43.953655,4.288176999999999
800,1.5289125094229112e+18,1,0,0,0,-15.592376999999999,36.195721,17.429962
810,1.528912509624483e+18,1,0,0,0,-8.188324,43.406742,2.7996830000000004
820,1.528912509826055e+18,1,0,0,0,-5.4532620000000005,44.534878000000006,-2.7229919999999996
830,1.5289125100276268e+18,1,0,0,0,-8.777633999999999,43.187511,3.790985
840,1.5289125102291986e+18,1,0,0,0,-25.010742,33.449482,13.520081
850,1.5289125104307704e+18,1,0,0,0,-11.152344,42.72538400000001,2.154297
860,1.5289125106323425e+18,1,0,0,0,-8.600159,43.422207,-1.768982
870,1.528912510833914e+18,1,0,0,0,-0.8566280000000001,42.050739,9.989838
880,1.528912511035486e+18,1,0,0,0,-17.239349,36.200687,15.193481
890,1.5289125112370578e+18,1,0,0,0,0.776733,44.026965999999994,2.600311
900,1.5289125114386296e+18,1,0,0,0,-7.146942,43.521992,1.4522709999999999
910,1.5289125116402017e+18,1,0,0,0,-2.384338,41.115223,12.502777
920,1.5289125118417733e+18,1,0,0,0,-20.298370000000002,35.031428999999996,13.579803
930,1.5289125120433452e+18,1,0,0,0,-3.006027,41.93861,5.4783940000000015
940,1.528912512244917e+18,1,0,0,0,-9.384277,40.592304,3.472443
950,1.5289125124464888e+18,1,0,0,0,-7.358275999999999,37.161815999999995,15.627075
960,1.528912512648061e+18,1,0,0,0,-22.519257,33.840832,11.774384
970,1.5289125128496325e+18,1,0,0,0,-5.067566,43.673229,-1.087006
980,1.5289125130512044e+18,1,0,0,0,-2.45018,44.291782,-2.8636779999999997
990,1.5289125132527762e+18,1,0,0,0,-12.885361,37.42902,16.86972
1000,1.528912513454348e+18,1,0,0,0,-18.291122,38.370815,10.219878999999999
1010,1.52891251365592e+18,1,0,0,0,-3.228806,44.263462,-0.7565609999999999
1020,1.5289125138574917e+18,1,0,0,0,2.3145599999999997,44.016743,3.697052
1030,1.5289125140590636e+18,1,0,0,0,-17.226898000000002,34.632153,17.850494
1040,1.5289125142606354e+18,1,0,0,0,-6.655182000000001,42.731770000000004,3.615082
1050,1.5289125144622072e+18,1,0,0,0,-3.550735,43.715672,-1.974274
1060,1.528912514663779e+18,1,0,0,0,-3.807465,41.716228,8.123901
1070,1.528912514865351e+18,1,0,0,0,-21.763107,34.281689,13.159393
1080,1.5289125150669228e+18,1,0,0,0,-6.395935,42.683772999999995,1.500092
1090,1.5289125152684946e+18,1,0,0,0,-9.456116,42.225269,-2.078705
1100,1.5289125154700664e+18,1,0,0,0,-2.858124,40.143795000000004,13.458191000000001
1110,1.5289125156716385e+18,1,0,0,0,-18.937820000000002,37.506229,9.648010000000001
1120,1.52891251587321e+18,1,0,0,0,-2.12114,44.415211,-2.3027040000000003
1130,1.528912516074782e+18,1,0,0,0,-9.359619,43.905888,-2.913422
1140,1.5289125162763538e+18,1,0,0,0,-15.665176,37.873034999999994,15.257720999999998
1150,1.5289125164779256e+18,1,0,0,0,-22.172943,37.485432,7.843383999999999
1160,1.5289125166794977e+18,1,0,0,0,-4.737122,44.980061,-2.847931
1170,1.5289125168810693e+18,1,0,0,0,-1.6490169999999995,45.049267,1.166168
1180,1.5289125170826412e+18,1,0,0,0,-17.984573,35.415813,19.018524
1190,1.528912517284213e+18,1,0,0,0,-9.306549,44.276592,2.8676150000000002
1200,1.5289125174857848e+18,1,0,0,0,-6.768219,43.858879,7.304183999999999
1210,1.528912517687357e+18,1,0,0,0,-4.229889,43.441165999999996,11.740753
1220,1.5289125178889285e+18,1,0,0,0,-22.755478,34.833904,17.026093
1230,1.5289125180905004e+18,1,0,0,0,-5.911835,45.368687,2.988281
1240,1.5289125182920722e+18,1,0,0,0,-8.647110000000001,44.892254,2.546783
1250,1.528912518493644e+18,1,0,0,0,-16.300415,38.8767435,9.036819
1260,1.528912518695216e+18,1,0,0,0,-23.95372,32.861233,15.526855
1270,1.5289125188967877e+18,1,0,0,0,-2.081833,41.67491500000001,5.114776999999999
1280,1.5289125190983596e+18,1,0,0,0,-8.230911,39.16441,3.2505490000000004
1290,1.5289125192999314e+18,1,0,0,0,-17.79335,32.55344,12.924286
1300,1.5289125195015032e+18,1,0,0,0,-20.6987,32.809978,6.620911
1310,1.528912519703075e+18,1,0,0,0,-6.0191349999999995,38.976124,1.6906430000000001
1320,1.528912519904647e+18,1,0,0,0,-10.307861,37.7887,3.414368
1330,1.5289125201062188e+18,1,0,0,0,-19.082169,27.04591,18.796997
1340,1.5289125203077906e+18,1,0,0,0,-13.679535000000001,33.044270000000004,7.412476
1350,1.5289125205093624e+18,1,0,0,0,2.314545,37.279773999999996,-6.8959350000000015
1360,1.5289125207109345e+18,1,0,0,0,-4.153824,41.262608,-10.13205
1370,1.528912520912506e+18,1,0,0,0,-25.940613,39.346828,-3.226959
1380,1.528912521114078e+18,1,0,0,0,-10.115860000000001,51.780109,-21.280243
1390,1.5289125213156498e+18,1,0,0,0,-11.498642,49.203403,-22.146271
1400,1.5289125215172216e+18,1,0,0,0,-11.789719,49.678539,-14.163452
1410,1.5289125217187937e+18,1,0,0,0,-27.678986,42.313297,-4.773102
1420,1.5289125219203653e+18,1,0,0,0,-5.923248,46.580975,-15.546814000000001
1430,1.5289125221219372e+18,1,0,0,0,-10.286407,44.849979,-14.567901999999998
1440,1.528912522323509e+18,1,0,0,0,-10.602097,44.008678,3.745911
1450,1.5289125225250808e+18,1,0,0,0,-24.28334,37.779781,1.988647
1460,1.528912522726653e+18,1,0,0,0,-5.532333,44.387318,-6.115508999999999
1470,1.5289125229282245e+18,1,0,0,0,-13.924149,42.672779,-6.903961
1480,1.5289125231297964e+18,1,0,0,0,-14.027617999999999,41.185992999999996,7.8248289999999985
1490,1.5289125233313682e+18,1,0,0,0,-23.735321,38.311626000000004,3.063232
1500,1.52891252353294e+18,1,0,0,0,0.39502,45.927814,-5.243926999999999
1510,1.528912523734512e+18,1,0,0,0,-10.609665,44.742687,-5.052917
1520,1.5289125239360837e+18,1,0,0,0,-16.668991000000002,40.554668,11.787322999999999
1530,1.5289125241376556e+18,1,0,0,0,-21.952254999999997,39.26119600000001,5.967102
1540,1.5289125243392274e+18,1,0,0,0,-1.260818,45.374691,-5.891968
1550,1.5289125245407992e+18,1,0,0,0,-4.789398,44.388659999999994,-5.016602
1560,1.528912524742371e+18,1,0,0,0,-18.172623,36.81042100000001,13.300537
1570,1.528912524943943e+18,1,0,0,0,-6.49118,42.553677,-1.543976
1580,1.5289125251455148e+18,1,0,0,0,2.101425,43.276835999999996,-5.0229800000000004
1590,1.5289125253470866e+18,1,0,0,0,0.981842,42.788585999999995,1.21405
1600,1.5289125255486584e+18,1,0,0,0,-14.656982000000001,35.307423,16.027404999999998
1610,1.5289125257502305e+18,1,0,0,0,0.12446600000000001,42.806622,4.022094999999998
1620,1.528912525951802e+18,1,0,0,0,5.030594000000002,43.642689000000004,-1.359161
1630,1.528912526153374e+18,1,0,0,0,2.677673,42.064663,8.893219
1640,1.5289125263549458e+18,1,0,0,0,-8.286041,36.430256,18.873870999999998
1650,1.5289125265565176e+18,1,0,0,0,11.544525,40.372425,6.961975
1660,1.5289125267580897e+18,1,0,0,0,6.6327820000000015,43.188793,0.407227
1670,1.5289125269596613e+18,1,0,0,0,9.268112,40.982136,9.203705000000001
1680,1.5289125271612332e+18,1,0,0,0,-3.954407,38.60841,17.192841
1690,1.528912527362805e+18,1,0,0,0,19.665115,37.003941,7.883209
1700,1.5289125275643768e+18,1,0,0,0,13.263611,40.076054,0.768372
1710,1.528912527765949e+18,1,0,0,0,12.437469,35.621563,15.416901000000001
1720,1.5289125279675205e+18,1,0,0,0,2.791718,36.271954,16.597717000000006
1730,1.5289125281690924e+18,1,0,0,0,23.773285,33.006268,4.954315
1740,1.5289125283706642e+18,1,0,0,0,21.069167999999998,35.274822,0.092346
1750,1.528912528572236e+18,1,0,0,0,16.823532,30.927944,18.077789000000006
