,timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix).1,User Mark,timestamp
27,1528282413.194984,0.184876,0.340526,2.9793830000000003,0.116325,-0.126809,0.333557,0.173269,-0.333983,-0.926517,0.000101,0.016447,-0.0108,-8.528091,-14.635932999999998,-22.424957,,,,,,,,1528282413.194984
28,1528282413.215141,0.182246,0.344386,2.984593,0.145253,-0.001088,0.21398699999999998,0.170597,-0.337618,-0.925694,-0.057469000000000006,0.05295,0.035802,-8.349213,-14.808353,-22.499939,,,,,,,,1528282413.215141
29,1528282413.2352982,0.183105,0.345977,2.985674,0.003204,0.065063,-0.024304,0.171294,-0.339116,-0.925018,-0.048750999999999996,0.071004,0.06777899999999999,-8.427017,-14.730549,-22.342285,,,,,,,,1528282413.2352982
30,1528282413.255455,0.18333,0.342478,2.984872,-0.23624299999999998,-0.083688,-0.048056,0.171717,-0.33582199999999995,-0.926141,0.050969,0.0013189999999999999,0.014901,-8.691376,-14.565829999999998,-22.329407,,,,,,,,1528282413.255455
31,1528282413.275613,0.180241,0.336898,2.986602,-0.288736,-0.074924,0.074659,0.169189,-0.330561,-0.9284959999999999,-0.00412,0.050089999999999996,0.029539,-8.586899,-14.401089,-22.697479,,,,,,,,1528282413.275613
32,1528282413.29577,0.181456,0.33179000000000003,2.989945,-0.237666,0.244058,0.093862,0.17062,-0.325736,-0.9299379999999999,-0.095699,0.093466,0.034339,-8.539291,-14.206985000000001,-22.703003,,,,,,,,1528282413.29577
33,1528282413.315927,0.188025,0.327766,2.9921279999999997,-0.180431,0.487937,0.065052,0.17696800000000001,-0.321929,-0.930077,-0.096204,0.03279,0.060036,-8.556732,-13.847607,-22.646759,,,,,,,,1528282413.315927
34,1528282413.336084,0.199733,0.32410500000000003,2.994094,-0.24465599999999998,0.670858,0.030764999999999997,0.188078,-0.31845999999999997,-0.929091,-0.125944,0.121546,0.081709,-8.434082,-13.893818,-22.961853,,,,,,,,1528282413.336084
35,1528282413.356241,0.21683899999999998,0.31547800000000004,2.9958299999999998,-0.576779,1.0160360000000002,-0.009239,0.20452599999999999,-0.310271,-0.928386,-0.135572,0.141539,0.164623,-7.836150999999999,-13.790222,-23.07074,,,,,,,,1528282413.356241
36,1528282413.376399,0.23971199999999998,0.29987600000000003,3.001416,-0.927831,1.267364,0.165357,0.226827,-0.295401,-0.928056,-0.08734700000000001,0.066092,0.145066,-7.456635,-13.508323999999998,-23.293457,,,,,,,,1528282413.376399
37,1528282413.3965561,0.257496,0.28217600000000004,3.014236,-1.03729,0.816832,0.526201,0.244588,-0.278447,-0.9287860000000001,-0.060490999999999996,0.0068709999999999995,0.073989,-6.936278999999999,-12.692116,-23.887451000000002,,,,,,,,1528282413.3965561
38,1528282413.416713,0.25760500000000003,0.264073,3.034697,-1.158215,0.043682,0.779265,0.245934,-0.261015,-0.9334809999999999,0.031348,-0.00035299999999999996,0.053675,-6.612274,-12.119175,-24.477844,,,,,,,,1528282413.416713
39,1528282413.4368699,0.243646,0.245446,3.057241,-1.154372,-0.725627,0.8413729999999999,0.234012,-0.24298899999999998,-0.9413790000000001,-0.040805,-0.021278000000000002,0.04285,-7.039016999999999,-11.379524,-24.517882999999998,,,,,,,,1528282413.4368699
40,1528282413.457028,0.219625,0.227544,3.0796080000000003,-1.077061,-0.931955,0.835117,0.212248,-0.22558499999999998,-0.950822,0.024203,-0.068772,0.094346,-7.510161999999999,-10.79015,-24.742615,,,,,,,,1528282413.457028
41,1528282413.477185,0.20520300000000002,0.210421,3.098617,-1.012523,-0.15498,0.614006,0.199272,-0.20887199999999997,-0.957425,-0.024314,-0.076971,0.21093499999999998,-8.090866,-10.019497,-24.92514,,,,,,,,1528282413.477185
42,1528282413.497342,0.211846,0.191244,3.110591,-1.0608360000000001,0.710453,0.246462,0.206431,-0.19008,-0.9598209999999999,-0.077388,-0.025053,0.172498,-8.392334,-9.400387,-25.022736,,,,,,,,1528282413.497342
43,1528282413.517499,0.224446,0.17257,3.118601,-0.9290440000000001,0.596217,0.193272,0.21925999999999998,-0.171715,-0.9604370000000001,-0.054190999999999996,-0.023873,0.033206,-8.116760000000001,-8.913269,-25.081085,,,,,,,,1528282413.517499
44,1528282413.537656,0.22655100000000003,0.159775,3.130242,-0.6119100000000001,-0.084771,0.5867319999999999,0.221757,-0.15909600000000002,-0.9620360000000001,0.008056,-0.062538,-0.061082000000000004,-7.544510000000001,-7.9776419999999995,-25.473541,,,,,,,,1528282413.537656
45,1528282413.5578141,0.21548699999999998,0.155924,-3.134114,-0.26868800000000004,-0.49313500000000005,0.982295,0.211229,-0.15529300000000001,-0.9650209999999999,-0.016694999999999998,-0.053875,0.015588999999999999,-8.189163,-7.534569,-25.562256,,,,,,,,1528282413.5578141
46,1528282413.577971,0.207418,0.157365,-3.1126720000000003,-0.11040599999999999,0.032997000000000005,1.047502,0.20338900000000001,-0.156717,-0.9664739999999999,-0.058797,0.004236,0.157499,-8.269516000000001,-7.2415009999999995,-25.594635,,,,,,,,1528282413.577971
47,1528282413.5981278,0.21644699999999997,0.159631,-3.092046,-0.101904,0.955274,0.991772,0.212031,-0.15895399999999998,-0.964249,-0.049738,0.025089,0.159958,-8.313125999999999,-6.944828,-25.515625,,,,,,,,1528282413.5981278
48,1528282413.618285,0.24220500000000003,0.162147,-3.0715529999999998,-0.10364100000000001,1.685209,1.0471190000000001,0.236698,-0.161437,-0.9580770000000001,-0.02251,-0.022262999999999998,0.10231900000000001,-8.244247,-6.504936,-25.657684,,,,,,,,1528282413.618285
49,1528282413.638442,0.275407,0.167246,-3.046908,-0.026779,1.8681880000000002,1.356792,0.26814499999999997,-0.166467,-0.948887,-0.024218,-0.06313200000000001,0.033832999999999995,-7.543869,-6.6331940000000005,-25.973328,,,,,,,,1528282413.638442
50,1528282413.6586,0.302681,0.17741099999999999,-3.01753,0.145071,1.3422969999999999,1.595218,0.293402,-0.176482,-0.939558,0.018701,-0.046814999999999996,-0.075304,-6.663406,-6.421425,-25.951385000000002,,,,,,,,1528282413.6586
51,1528282413.678757,0.312625,0.192747,-2.9861459999999997,0.309186,0.442248,1.7024099999999998,0.30186199999999996,-0.191556,-0.933909,0.123019,-0.057727,-0.09136,-6.169112999999999,-6.14465,-26.270477000000003,,,,,,,,1528282413.678757
52,1528282413.698914,0.309244,0.206418,-2.959755,0.184585,-0.004808,1.1738629999999999,0.29787800000000003,-0.204956,-0.932342,0.073216,-0.10286,-0.016846,-6.228867,-6.14011,-26.255096,,,,,,,,1528282413.698914
53,1528282413.7190711,0.30741999999999997,0.210664,-2.9462639999999998,-0.125528,0.046829,0.444245,0.29591,-0.20911,-0.9320459999999999,-0.044842,-0.100781,0.003625,-6.24028,-6.014809,-26.205109,,,,,,,,1528282413.7190711
54,1528282413.739229,0.30591,0.206331,-2.93834,-0.414524,0.021256,0.291209,0.294773,-0.20486999999999997,-0.9333469999999999,-0.044254,0.0006309999999999999,-0.059740999999999995,-6.216826999999999,-5.9412080000000005,-26.373352,,,,,,,,1528282413.739229
55,1528282413.7593858,0.305672,0.199506,-2.9274419999999997,-0.504749,0.181327,0.481109,0.29496500000000003,-0.198185,-0.934729,0.040438,-0.03825,-0.153391,-6.22757,-5.57616,-26.420379999999998,,,,,,,,1528282413.7593858
56,1528282413.779543,0.308587,0.193753,-2.9127919999999996,-0.453391,0.303508,0.6509050000000001,0.29803,-0.19254300000000002,-0.9349360000000001,0.031087,-0.02195,-0.259232,-6.301727,-5.1728819999999995,-26.457458000000003,,,,,,,,1528282413.779543
57,1528282413.7997,0.309686,0.19331099999999998,-2.897313,-0.08576900000000001,0.11548900000000001,0.744292,0.299083,-0.192109,-0.934689,-0.009319,0.034562,-0.31673,-6.15329,-4.9100150000000005,-26.543365,,,,,,,,1528282413.7997
58,1528282413.8198571,0.304766,0.20282,-2.883448,0.434583,-0.273943,0.7962899999999999,0.29391999999999996,-0.201433,-0.934364,-0.018071,0.054674,-0.301537,-6.343689,-4.598587,-26.537322999999997,,,,,,,,1528282413.8198571
59,1528282413.840015,0.291502,0.220808,-2.87289,0.829951,-0.63744,0.6986479999999999,0.280413,-0.219018,-0.934558,0.017087,0.006372,-0.245617,-6.829910000000001,-4.918129,-26.294280999999998,,,,,,,,1528282413.840015
60,1528282413.860172,0.274179,0.240102,-2.8655169999999996,0.699042,-0.893862,0.575757,0.26299,-0.23780199999999999,-0.935033,-0.046452,0.015465999999999999,-0.152842,-7.174774,-4.919846,-26.151336999999998,,,,,,,,1528282413.860172
61,1528282413.880329,0.254932,0.24959,-2.857335,0.167704,-0.7776649999999999,0.44907600000000003,0.24436599999999997,-0.247007,-0.9376959999999999,-0.049282,0.03726,-0.050783999999999996,-8.019561999999999,-5.055717,-26.055939000000002,,,,,,,,1528282413.880329
62,1528282413.900486,0.240015,0.251729,-2.850291,-0.014565,-0.649831,0.320701,0.230225,-0.249079,-0.9407209999999999,-0.031388,0.111948,-0.140211,-8.600052,-5.000191,-25.777282999999997,,,,,,,,1528282413.900486
63,1528282413.920644,0.22371300000000002,0.256524,-2.8429159999999998,0.307077,-0.7036939999999999,0.45670900000000003,0.214592,-0.25372,-0.943174,-0.038155,0.114926,-0.15274300000000002,-8.542557,-5.126530000000001,-25.582428,,,,,,,,1528282413.920644
64,1528282413.940801,0.20942800000000003,0.269004,-2.8346,0.586817,-0.5777399999999999,0.557388,0.200424,-0.265771,-0.9429719999999999,-0.021698,0.144327,-0.047369,-9.140625,-5.001904,-25.352692,,,,,,,,1528282413.940801
65,1528282413.960958,0.193101,0.282559,-2.8227189999999998,0.4892,-0.6460100000000001,0.7419979999999999,0.184293,-0.278814,-0.9424959999999999,-0.012388,0.117422,0.080695,-9.957886,-5.024796,-25.423157,,,,,,,,1528282413.960958
66,1528282413.981115,0.17802300000000001,0.289964,-2.810294,0.083379,-0.5395979999999999,0.558887,0.169692,-0.285918,-0.943109,0.061814999999999995,0.058883000000000005,0.149881,-10.240875,-5.305534,-25.23938,,,,,,,,1528282413.981115
67,1528282414.001272,0.164114,0.289775,-2.800502,-0.127907,-0.5982430000000001,0.428383,0.156567,-0.28573699999999996,-0.9454319999999999,0.050144,0.031068000000000002,0.101667,-10.41217,-4.721622,-25.233856,,,,,,,,1528282414.001272
68,1528282414.02143,0.142336,0.289612,-2.792036,-0.018799,-1.232782,0.368879,0.13594900000000001,-0.28558,-0.9486629999999999,0.018302000000000002,0.08190599999999999,-0.055304,-11.203339,-4.645256,-25.191071,,,,,,,,1528282414.02143
69,1528282414.0415869,0.108384,0.292002,-2.78609,0.144794,-1.766471,0.23575100000000002,0.103593,-0.28786999999999996,-0.95205,-0.006196,0.109083,0.001183,-11.822998,-4.7928809999999995,-24.432312,,,,,,,,1528282414.0415869
70,1528282414.061744,0.07098099999999999,0.298093,-2.78401,0.38439,-1.7922799999999999,0.06843099999999999,0.06779400000000001,-0.293698,-0.953491,0.04448,0.087826,0.038529,-12.508255,-4.624111,-23.878784,,,,,,,,1528282414.061744
71,1528282414.081901,0.04192,0.306293,-2.78402,0.292607,-0.928724,0.014728,0.039957,-0.301527,-0.95262,0.069906,0.06763999999999999,0.15547,-13.405396,-5.0206029999999995,-23.692535,,,,,,,,1528282414.081901
72,1528282414.102058,0.045627999999999995,0.308208,-2.781157,-0.001668,0.826149,0.24990199999999999,0.043463,-0.303352,-0.951887,0.002466,0.041816000000000006,0.20326,-13.470092999999999,-4.857136,-23.546782999999998,,,,,,,,1528282414.102058
73,1528282414.122216,0.067828,0.30298600000000003,-2.775246,-0.431208,1.365623,0.231086,0.064688,-0.298371,-0.952255,-0.023612,0.07823300000000001,0.16641199999999998,-13.061264,-4.94379,-23.896179,,,,,,,,1528282414.122216
74,1528282414.142373,0.093125,0.29336,-2.768379,-0.491565,1.203224,0.329276,0.089018,-0.28917,-0.9531299999999999,0.004427,-0.026626,0.087896,-12.341125,-4.418667,-24.647614,,,,,,,,1528282414.142373
75,1528282414.1625302,0.10129400000000001,0.288197,-2.761134,-0.105077,0.062713,0.31187800000000004,0.09695,-0.284224,-0.953844,0.030811,0.042509,-0.025405,-12.276077,-4.344875,-24.601746,,,,,,,,1528282414.1625302
76,1528282414.1826868,0.08723600000000001,0.29491799999999996,-2.753246,0.5188,-0.873793,0.46129,0.083364,-0.290662,-0.9531870000000001,0.101146,-0.001987,0.026338,-12.126128999999999,-4.179409,-24.443207,,,,,,,,1528282414.1826868
77,1528282414.202844,0.058561,0.308741,-2.742141,0.651713,-1.397174,0.5907680000000001,0.055760000000000004,-0.30385999999999996,-0.951084,0.10868399999999999,0.10680799999999999,0.12079200000000001,-12.712357,-4.469189,-24.182831,,,,,,,,1528282414.202844
78,1528282414.223002,0.034839999999999996,0.3206,-2.734058,0.498388,-0.780275,0.269065,0.033058,-0.315136,-0.94847,0.03991,-0.060367,0.162841,-13.504684,-4.705421,-23.602905,,,,,,,,1528282414.223002
79,1528282414.243159,0.026261000000000003,0.32762199999999997,-2.732164,0.264726,-0.233291,0.049767,0.024861,-0.321792,-0.946484,-0.009816,-0.018357,0.13460899999999998,-13.810303,-4.635986,-23.736237,,,,,,,,1528282414.243159
80,1528282414.263316,0.018885,0.33255300000000004,-2.73045,0.269208,-0.5104569999999999,0.124573,0.017849,-0.32645799999999997,-0.9450430000000001,0.066242,-0.020787,0.031072000000000002,-14.05899,-4.807446,-23.55777,,,,,,,,1528282414.263316
81,1528282414.283473,-0.003924,0.34127199999999996,-2.7219450000000003,0.54791,-1.181086,0.556419,-0.0036969999999999998,-0.33468600000000004,-0.9423219999999999,0.13228299999999998,-0.023712,-0.052032,-14.348206,-4.796501,-23.198547,,,,,,,,1528282414.283473
82,1528282414.30363,-0.029337000000000002,0.356396,-2.709906,0.8289489999999999,-1.156887,0.55143,-0.027489999999999997,-0.34889899999999996,-0.936757,0.075738,0.056861,-0.084819,-15.028336,-4.89653,-23.061737,,,,,,,,1528282414.30363
83,1528282414.3237882,-0.05807999999999999,0.373274,-2.6957009999999997,0.8188300000000001,-1.233765,0.619771,-0.05405,-0.364666,-0.9295680000000001,0.001011,-0.019962,-0.05586,-15.630081,-5.269115,-22.598663000000002,,,,,,,,1528282414.3237882
84,1528282414.343945,-0.086903,0.384601,-2.687465,0.443989,-1.253544,0.090806,-0.080453,-0.375189,-0.92345,-0.185416,0.057196000000000004,0.057010000000000005,-16.269683999999998,-5.258316000000001,-22.011047,,,,,,,,1528282414.343945
85,1528282414.364102,-0.106226,0.389631,-2.691063,0.102122,-0.882969,-0.28553,-0.09808,-0.379847,-0.9198350000000001,-0.07141499999999999,-0.100347,0.033253,-16.906647,-5.685566000000001,-21.519226,,,,,,,,1528282414.364102
86,1528282414.384259,-0.11767799999999999,0.389347,-2.697948,-0.109418,-0.618066,-0.294403,-0.10861900000000001,-0.37958400000000003,-0.918759,0.01522,-0.15784600000000001,-0.026813,-17.210663,-5.538212000000001,-21.19281,,,,,,,,1528282414.384259
87,1528282414.404417,-0.130219,0.38828,-2.697726,0.077426,-0.571145,0.200154,-0.12018499999999999,-0.37859699999999996,-0.917725,0.158393,-0.144154,-0.12133699999999999,-17.335175,-5.403519,-21.002654999999997,,,,,,,,1528282414.404417
88,1528282414.4245741,-0.143482,0.393901,-2.691797,0.401321,-0.5854239999999999,0.183481,-0.13204000000000002,-0.383794,-0.9139299999999999,0.031897,-0.088237,-0.1468,-17.850815,-5.5685199999999995,-20.797516,,,,,,,,1528282414.4245741
89,1528282414.444731,-0.156278,0.401687,-2.687295,0.374919,-0.47663599999999995,0.154598,-0.143254,-0.390972,-0.909186,-0.004039,-0.130421,-0.064065,-18.236053,-5.3943900000000005,-20.502136,,,,,,,,1528282414.444731
90,1528282414.464888,-0.164662,0.40466799999999997,-2.685263,0.036607,-0.33224899999999996,-0.010286,-0.15068,-0.39371300000000004,-0.906799,-0.054734000000000005,-0.075448,-0.04866,-18.309998,-5.772369,-20.223511,,,,,,,,1528282414.464888
91,1528282414.485045,-0.169922,0.403764,-2.6878990000000003,-0.10290999999999999,-0.335381,-0.177016,-0.155507,-0.392882,-0.9063450000000001,-0.004435000000000001,-0.044038,-0.117657,-18.513199,-5.408676,-19.971863,,,,,,,,1528282414.485045
92,1528282414.505203,-0.176481,0.402575,-2.6936240000000002,-0.09693600000000001,-0.493282,-0.251707,-0.161531,-0.391789,-0.9057639999999999,0.056352,0.008579999999999999,-0.160108,-18.805054000000002,-5.495003,-19.950714,,,,,,,,1528282414.505203
93,1528282414.5253599,-0.18501700000000001,0.40155599999999997,-2.697171,-0.051299000000000004,-0.446626,-0.062683,-0.16933,-0.390851,-0.904745,0.12141700000000001,0.032666,-0.15673299999999998,-19.08847,-5.648582,-19.972992,,,,,,,,1528282414.5253599
94,1528282414.545517,-0.19105899999999998,0.402027,-2.694284,0.11871199999999998,-0.117631,0.227856,-0.174758,-0.391285,-0.903524,0.12620499999999998,0.065205,-0.149546,-19.212845,-5.63237,-19.646667,,,,,,,,1528282414.545517
95,1528282414.565674,-0.193465,0.406262,-2.686152,0.367672,0.113595,0.349829,-0.176611,-0.39517800000000003,-0.901467,0.074408,0.06644299999999999,-0.12085699999999999,-19.355957,-5.532269,-20.046631,,,,,,,,1528282414.565674
96,1528282414.5858312,-0.195904,0.41395,-2.677603,0.484184,-0.057632,0.26354,-0.17821199999999998,-0.402229,-0.898027,0.057485,0.05177999999999999,-0.08792,-19.371489999999998,-5.610462,-19.660828,,,,,,,,1528282414.5858312
97,1528282414.605989,-0.203823,0.42325,-2.672244,0.49229399999999995,-0.399052,0.065042,-0.184554,-0.41072600000000004,-0.892885,0.009627,0.030599,-0.059675,-19.234741,-5.582428,-19.711975,,,,,,,,1528282414.605989
98,1528282414.626146,-0.21335900000000002,0.43216099999999996,-2.6703509999999997,0.41978699999999997,-0.443121,-0.028994,-0.192277,-0.41883400000000004,-0.8874719999999999,0.015855,0.042599,-0.067438,-19.393448,-5.740414,-19.559692000000002,,,,,,,,1528282414.626146
99,1528282414.646303,-0.222295,0.440025,-2.668161,0.38805300000000004,-0.365014,0.037148,-0.199467,-0.425962,-0.8824790000000001,0.030568,0.028332999999999997,-0.076628,-19.731369,-6.190903,-19.292023,,,,,,,,1528282414.646303
100,1528282414.66646,-0.228782,0.44608000000000003,-2.666368,0.24279,-0.24267800000000003,-0.031396,-0.204599,-0.431432,-0.8786379999999999,-0.031409,0.030935,-0.024102000000000002,-19.637482000000002,-6.302612,-19.196686,,,,,,,,1528282414.66646
101,1528282414.686617,-0.23113499999999998,0.448603,-2.6690549999999997,0.05770599999999999,-0.136152,-0.208892,-0.20641500000000002,-0.43370699999999995,-0.877092,-0.065954,0.036352999999999996,-0.024367,-19.700272000000002,-6.336998,-18.983978,,,,,,,,1528282414.686617
102,1528282414.706775,-0.228954,0.450086,-2.675235,0.033313,0.011829000000000001,-0.315718,-0.20435599999999998,-0.435043,-0.8769129999999999,-0.075704,0.058319,-0.02804,-19.914078,-6.609858999999999,-19.060485999999997,,,,,,,,1528282414.706775
103,1528282414.726932,-0.224523,0.45311999999999997,-2.681508,0.181045,0.09109500000000001,-0.282454,-0.200173,-0.43777299999999997,-0.876519,-0.038749,0.046095,-0.031074,-19.884491,-6.779594,-19.086548,,,,,,,,1528282414.726932
104,1528282414.7470891,-0.22167699999999999,0.46016599999999996,-2.685449,0.408765,0.015704,-0.24798499999999998,-0.196995,-0.444097,-0.8740540000000001,-0.055049,0.0557,-0.009567,-19.950058,-6.919891000000001,-19.260468,,,,,,,,1528282414.7470891
105,1528282414.767246,-0.22270900000000002,0.47118000000000004,-2.688924,0.5504600000000001,-0.242723,-0.317151,-0.196805,-0.453938,-0.869027,-0.085117,0.067723,0.015008,-20.104126,-7.4507710000000005,-19.158417,,,,,,,,1528282414.767246
106,1528282414.7874029,-0.230611,0.481521,-2.693836,0.5030100000000001,-0.486158,-0.361991,-0.20258099999999998,-0.463128,-0.862828,-0.069605,0.031838,0.131658,-20.037277,-7.695251,-18.813965,,,,,,,,1528282414.7874029
107,1528282414.807561,-0.23426799999999998,0.493088,-2.700444,0.549771,-0.225712,-0.480501,-0.204479,-0.47334799999999994,-0.856814,-0.044514,-0.062876,0.16589600000000002,-20.332428,-8.097339999999999,-18.620972000000002,,,,,,,,1528282414.807561
108,1528282414.827718,-0.233371,0.504115,-2.710223,0.404229,-0.174279,-0.584262,-0.202491,-0.48303199999999996,-0.851867,-0.10119,0.049469,0.124831,-20.373932,-8.372622999999999,-18.498413,,,,,,,,1528282414.827718
109,1528282414.847875,-0.22870900000000002,0.512594,-2.7202319999999998,0.313704,0.15961199999999998,-0.475551,-0.197581,-0.49044,-0.8487819999999999,-0.07343,0.08196200000000001,0.130047,-20.145172,-8.717979,-18.258698000000003,,,,,,,,1528282414.847875
110,1528282414.868032,-0.217619,0.520432,-2.726744,0.339725,0.503671,-0.33466999999999997,-0.18732000000000001,-0.497255,-0.847141,-0.117901,0.106172,0.098393,-19.874069,-9.060574,-18.599731,,,,,,,,1528282414.868032
111,1528282414.888189,-0.20339300000000002,0.528824,-2.732598,0.364645,0.56087,-0.330381,-0.174401,-0.504518,-0.8456040000000001,-0.082099,0.036545999999999995,0.060524,-19.700943,-9.288361,-18.643524,,,,,,,,1528282414.888189
112,1528282414.9083471,-0.19001700000000002,0.538393,-2.7378240000000003,0.46024,0.537474,-0.286481,-0.162156,-0.512757,-0.843081,-0.08126699999999999,-0.010421,0.080218,-19.413726999999998,-9.496052,-18.663483,,,,,,,,1528282414.9083471
113,1528282414.928504,-0.175622,0.548277,-2.741429,0.422831,0.658676,-0.22997199999999998,-0.14911,-0.521217,-0.840297,-0.134016,0.017983000000000002,0.140086,-18.962967000000003,-9.885838,-19.074768,,,,,,,,1528282414.928504
114,1528282414.9486609,-0.159198,0.555387,-2.746222,0.248286,0.727984,-0.280385,-0.1347,-0.5272720000000001,-0.838952,-0.161031,0.034093,0.13303399999999999,-18.714554,-10.233124,-19.214172,,,,,,,,1528282414.9486609
115,1528282414.968818,-0.13959100000000002,0.5593090000000001,-2.752894,0.096846,0.8177979999999999,-0.314762,-0.11793599999999999,-0.530601,-0.839377,-0.176284,0.0038520000000000004,0.118201,-18.426956,-10.372181,-19.389495999999998,,,,,,,,1528282414.968818
116,1528282414.988975,-0.12113,0.560448,-2.759538,-0.0323,0.646571,-0.24975799999999998,-0.10234800000000001,-0.531566,-0.8408110000000001,-0.158974,0.050319,0.042852,-17.973876999999998,-10.396591,-19.814087,,,,,,,,1528282414.988975
117,1528282415.009133,-0.107209,0.560575,-2.764813,0.009997,0.532369,-0.198432,-0.090627,-0.531673,-0.842087,-0.100215,-0.042805,0.030182,-17.631577,-10.579342,-20.11084,,,,,,,,1528282415.009133
118,1528282415.02929,-0.095551,0.562619,-2.770427,0.058738,0.364289,-0.340325,-0.0807,-0.533403,-0.8420030000000001,-0.169743,-0.0043619999999999996,0.017357,-17.564896,-10.491726,-20.151489,,,,,,,,1528282415.02929
119,1528282415.049447,-0.087756,0.564372,-2.780472,0.018249,0.105433,-0.519686,-0.074053,-0.534885,-0.841674,-0.20559499999999997,0.02663,0.057264999999999996,-17.185745,-10.624310000000001,-20.335266,,,,,,,,1528282415.049447
120,1528282415.069604,-0.08112799999999999,0.564527,-2.793069,-0.09640399999999999,0.006966,-0.5529,-0.068465,-0.5350159999999999,-0.8420629999999999,-0.138352,0.0062840000000000005,0.058814,-17.049622,-10.843727000000001,-20.349915,,,,,,,,1528282415.069604
121,1528282415.089761,-0.075477,0.5611010000000001,-2.804638,-0.288007,0.033408999999999994,-0.457058,-0.063843,-0.532119,-0.844259,-0.107406,0.036254,0.055487,-17.051056,-10.861564999999999,-20.687042,,,,,,,,1528282415.089761
122,1528282415.1099188,-0.06425299999999999,0.553343,-2.817895,-0.528148,0.324475,-0.556726,-0.054626999999999995,-0.5255340000000001,-0.849017,-0.106841,0.064398,0.029802999999999996,-16.830246,-10.873566,-20.731018,,,,,,,,1528282415.1099188
123,1528282415.130076,-0.057526999999999995,0.5426489999999999,-2.8252599999999997,-0.581492,0.110054,-0.183058,-0.049235,-0.516407,-0.854927,-0.051106,-0.096356,-0.098656,-16.614014,-11.010612,-20.898407000000002,,,,,,,,1528282415.130076
124,1528282415.150233,-0.05556799999999999,0.531833,-2.829543,-0.560381,0.041718,-0.274837,-0.047868,-0.5071140000000001,-0.860549,-0.160155,0.040927,-0.042512,-16.539673,-10.832775,-21.190979000000002,,,,,,,,1528282415.150233
125,1528282415.1703901,-0.055145000000000007,0.523088,-2.838078,-0.419295,-0.236731,-0.42726400000000003,-0.047746,-0.499558,-0.864964,-0.207533,-0.008941,-0.087154,-16.686249,-10.853039,-21.205994,,,,,,,,1528282415.1703901
126,1528282415.190547,-0.058637,0.517079,-2.8500959999999997,-0.221165,-0.457375,-0.659722,-0.050942,-0.49434300000000003,-0.8677729999999999,-0.180869,-0.000713,-0.057108000000000006,-16.362060999999997,-10.690758,-21.159119,,,,,,,,1528282415.190547
127,1528282415.210705,-0.060937,0.516428,-2.868853,-0.06171,-0.6560010000000001,-0.816416,-0.052957000000000004,-0.493777,-0.867974,-0.05463200000000001,0.012592,-0.035651,-16.474426,-10.766747,-21.089111,,,,,,,,1528282415.210705
128,1528282415.230862,-0.067189,0.516521,-2.8878880000000002,0.009228,-0.755845,-0.8024220000000001,-0.058379999999999994,-0.493858,-0.8675809999999999,0.043441,0.006904,-0.034259,-16.637726,-11.206467,-21.189087,,,,,,,,1528282415.230862
129,1528282415.251019,-0.074891,0.517138,-2.9060740000000003,-0.031499,-0.8260719999999999,-0.803525,-0.065037,-0.49439399999999994,-0.866801,-0.000545,0.066294,-0.023168,-16.77124,-11.518581,-20.655701,,,,,,,,1528282415.251019
130,1528282415.2711759,-0.082634,0.517406,-2.9240169999999996,-0.053416,-0.756233,-0.793957,-0.07173600000000001,-0.49462799999999996,-0.866139,-0.001018,0.109572,-0.031749,-16.898682,-11.726517,-20.44812,,,,,,,,1528282415.2711759
131,1528282415.291333,-0.08708400000000001,0.5167579999999999,-2.942479,-0.128125,-0.59831,-0.7962229999999999,-0.07561699999999999,-0.49406400000000006,-0.866131,0.032649,0.129425,-0.034565,-16.979767000000002,-11.682404,-20.111694,,,,,,,,1528282415.291333
132,1528282415.311491,-0.088736,0.514352,-2.9603580000000003,-0.193278,-0.464388,-0.730144,-0.077154,-0.491971,-0.867186,0.08797200000000001,0.134549,-0.063432,-17.286835,-12.045498,-19.968384,,,,,,,,1528282415.311491
133,1528282415.331648,-0.090429,0.5136350000000001,-2.976496,0.00557,-0.520616,-0.683976,-0.078653,-0.491346,-0.8674059999999999,0.10816400000000001,0.16937,-0.15626099999999998,-17.335312,-12.278435,-20.038422,,,,,,,,1528282415.331648
134,1528282415.351805,-0.096167,0.518273,-2.9924880000000003,0.27469299999999996,-0.793514,-0.733755,-0.08341,-0.495381,-0.864662,0.08727,0.153858,-0.15847,-17.180908,-12.387772,-19.896759,,,,,,,,1528282415.351805
135,1528282415.3719618,-0.104547,0.525379,-3.009834,0.252909,-0.824526,-0.7989,-0.090283,-0.501541,-0.86041,0.095287,0.09011799999999999,-0.017809000000000002,-17.706543,-12.659348,-19.490479,,,,,,,,1528282415.3719618
136,1528282415.392119,-0.10705799999999999,0.528429,-3.033067,-0.094777,-0.6252260000000001,-1.176269,-0.092279,-0.5041770000000001,-0.858656,0.056329,0.244854,0.044188,-17.581557999999998,-13.279842000000002,-18.973267,,,,,,,,1528282415.392119
